timestamp, realtime, Left, Right
1988213, 34343, 3.070541, 2.876129
1988221, 34351, 3.073471, 2.875366
1988229, 34359, 3.076309, 2.876465
1988238, 34368, 3.076355, 2.875244
1988246, 34376, 3.092316, 2.875305
1988254, 34384, 3.118073, 2.875412
1988263, 34393, 3.121811, 2.875305
1988271, 34401, 3.132996, 2.88176
1988279, 34409, 3.134827, 2.886429
1988288, 34418, 3.161301, 2.886826
1988296, 34426, 3.161301, 2.889236
1988304, 34434, 3.163635, 2.889084
1988313, 34443, 3.174835, 2.889603
1988321, 34451, 3.175476, 2.892609
1988329, 34459, 3.182968, 2.892517
1988338, 34468, 3.183136, 2.90332
1988346, 34476, 3.197906, 2.903595
1988354, 34484, 3.257065, 2.903732
1988363, 34493, 3.279297, 2.913681
1988371, 34501, 3.296021, 2.913849
1988379, 34509, 3.238815, 2.916
1988388, 34518, 3.258118, 2.924194
1988396, 34526, 3.240768, 2.929047
1988404, 34534, 3.259277, 2.934601
1988412, 34542, 3.25441, 2.947281
1988421, 34551, 3.247818, 2.969162
1988429, 34559, 3.253998, 2.975708
1988437, 34567, 3.263641, 2.977264
1988446, 34576, 3.2733, 2.977432
1988454, 34584, 3.263672, 2.977478
1988462, 34592, 3.253906, 2.997482
1988471, 34601, 3.252762, 2.948715
1988479, 34609, 3.251938, 2.950317
1988487, 34617, 3.247589, 2.953049
1988496, 34626, 3.2435, 2.950363
1988504, 34634, 3.250763, 2.952209
1988512, 34642, 3.247345, 2.949768
1988521, 34651, 3.247253, 2.947144
1988529, 34659, 3.24762, 2.949478
1988537, 34667, 3.193222, 2.952072
1988546, 34676, 3.228638, 2.949753
1988554, 34684, 3.230148, 2.951813
1988562, 34692, 3.228577, 2.949554
1988571, 34701, 3.223602, 2.946869
1988579, 34709, 3.228317, 2.949127
1988587, 34717, 3.230621, 2.951004
1988596, 34726, 3.229126, 2.951126
1988604, 34734, 3.227432, 2.948074
1988612, 34742, 3.225906, 2.944427
1988621, 34751, 3.22551, 2.948074
1988629, 34759, 3.225388, 2.947968
1988637, 34767, 3.226089, 2.960297
1988646, 34776, 3.22551, 2.960236
1988654, 34784, 3.222839, 2.947815
1988662, 34792, 3.220062, 2.939331
1988671, 34801, 3.215042, 2.938705
1988679, 34809, 3.214798, 2.934311
1988687, 34817, 3.211365, 2.934372
1988696, 34826, 3.211365, 2.92778
1988704, 34834, 3.196442, 2.900818
1988712, 34842, 3.213669, 2.93576
1988721, 34851, 3.215469, 2.892914
1988729, 34859, 3.212097, 2.984909
1988737, 34867, 3.219299, 2.882034
1988746, 34876, 3.221588, 2.995148
1988754, 34884, 3.212616, 2.92511
1988762, 34892, 3.205841, 2.927048
1988771, 34901, 3.161972, 2.903687
1988779, 34909, 3.184662, 2.798233
1988787, 34917, 3.226425, 2.95108
1988796, 34926, 3.223434, 2.932037
1988804, 34934, 3.220383, 2.914383
1988812, 34942, 3.213425, 2.892471
1988821, 34951, 3.221054, 2.914032
1988829, 34959, 3.214096, 2.905426
1988837, 34967, 3.221634, 2.914291
1988846, 34976, 3.214615, 2.905594
1988854, 34984, 3.207794, 2.896927
1988862, 34992, 3.213394, 2.895828
1988871, 35001, 3.207901, 2.896652
1988879, 35009, 3.21373, 2.895737
1988887, 35017, 3.217651, 2.897369
1988896, 35026, 3.218216, 2.906555
1988904, 35034, 3.217651, 2.91478
1988912, 35042, 3.21698, 2.915237
1988921, 35051, 3.211502, 2.922272
1988929, 35059, 3.211411, 2.925919
1988937, 35067, 3.21875, 2.943298
1988946, 35076, 3.217911, 2.943375
1988954, 35084, 3.21785, 2.935654
1988962, 35092, 3.217896, 3.003967
1988971, 35101, 3.190353, 2.975449
1988979, 35109, 3.196915, 3.052048
1988987, 35117, 3.181747, 3.068451
1988996, 35126, 3.238129, 3.051544
1989004, 35134, 3.261307, 3.005508
1989012, 35142, 3.216537, 2.963089
1989021, 35151, 3.232803, 3.026932
1989029, 35159, 3.202087, 3.009491
1989037, 35167, 3.171097, 3.001022
1989046, 35176, 3.182419, 3.097153
1989054, 35184, 3.116821, 3.026825
1989062, 35192, 3.098541, 2.98143
1989071, 35201, 3.132599, 2.966537
1989079, 35209, 3.185089, 2.914383
1989087, 35217, 3.185181, 2.951019
1989096, 35226, 3.210632, 3.032257
1989104, 35234, 3.187546, 2.996231
1989112, 35242, 3.163589, 2.936554
1989121, 35251, 3.117569, 2.900009
1989129, 35259, 3.232941, 2.966492
1989137, 35267, 3.086365, 2.867203
1989146, 35276, 3.116669, 2.902359
1989154, 35284, 3.076385, 3.002258
1989162, 35292, 3.060669, 2.869614
1989171, 35301, 3.053802, 2.827515
1989179, 35309, 3.051926, 2.817993
1989187, 35317, 3.041641, 2.808441
1989196, 35326, 3.101944, 2.880508
1989204, 35334, 3.17067, 2.83075
1989212, 35342, 3.104553, 2.844025
1989221, 35351, 2.974228, 3.041
1989229, 35359, 3.000397, 2.951294
1989237, 35367, 3.070404, 2.927811
1989246, 35376, 3.088562, 3.005997
1989254, 35384, 3.10199, 2.963348
1989262, 35392, 3.163437, 2.972748
1989271, 35401, 3.031555, 3.023315
1989279, 35409, 3.113113, 2.913239
1989287, 35417, 3.093857, 2.73262
1989296, 35426, 3.070862, 2.851913
1989304, 35434, 3.120331, 2.812683
1989312, 35442, 3.103851, 2.940613
1989321, 35451, 3.06192, 2.915802
1989329, 35459, 3.066666, 2.887589
1989337, 35467, 3.093262, 2.925446
1989346, 35476, 3.14621, 2.95372
1989354, 35484, 3.062576, 2.896942
1989362, 35492, 3.135956, 2.904709
1989371, 35501, 3.108978, 2.963562
1989379, 35509, 3.09494, 2.976761
1989387, 35517, 3.169388, 2.997421
1989396, 35526, 3.155746, 2.928268
1989404, 35534, 3.14917, 3.011826
1989412, 35542, 3.135544, 2.935684
1989421, 35551, 3.126236, 3.027756
1989429, 35559, 3.124924, 3.001694
1989437, 35567, 3.129166, 2.983856
1989446, 35576, 3.126526, 3.004883
1989454, 35584, 3.124008, 3.047684
1989462, 35592, 3.150467, 3.043289
1989471, 35601, 3.159531, 3.090805
1989479, 35609, 3.143509, 3.051788
1989487, 35617, 3.196198, 3.003448
1989496, 35626, 3.03508, 2.988663
1989504, 35634, 3.170975, 3.078934
1989512, 35642, 3.00383, 3.072113
1989521, 35651, 3.157745, 3.076187
1989529, 35659, 3.081116, 3.044235
1989537, 35667, 3.205765, 3.058594
1989546, 35676, 3.177216, 3.105026
1989554, 35684, 3.169464, 3.028671
1989562, 35692, 3.127533, 3.045364
1989571, 35701, 3.213043, 3.034912
1989579, 35709, 3.128098, 3.115509
1989587, 35717, 3.178207, 3.145187
1989596, 35726, 3.163071, 3.031616
1989604, 35734, 3.124786, 3.153625
1989612, 35742, 3.205826, 3.179626
1989621, 35751, 3.189087, 3.116364
1989629, 35759, 3.12178, 2.990509
1989637, 35767, 3.203857, 2.987961
1989646, 35776, 3.164215, 2.952682
1989654, 35784, 3.163605, 2.973083
1989662, 35792, 3.147888, 2.859482
1989671, 35801, 3.137955, 2.907669
1989679, 35809, 3.129211, 2.977905
1989687, 35817, 3.156067, 2.942673
1989696, 35826, 3.189285, 2.911911
1989704, 35834, 3.220551, 2.974228
1989712, 35842, 3.269333, 2.95874
1989721, 35851, 3.189896, 2.986801
1989729, 35859, 3.204269, 2.986191
1989737, 35867, 3.270355, 2.927078
1989746, 35876, 3.160736, 3.074554
1989754, 35884, 3.339432, 3.052704
1989762, 35892, 3.160309, 3.114624
1989771, 35901, 3.32196, 3.188858
1989779, 35909, 3.079056, 3.115189
1989787, 35917, 3.198471, 3.134125
1989796, 35926, 3.160309, 3.092407
1989804, 35934, 3.262009, 3.076172
1989812, 35942, 3.27153, 3.056473
1989821, 35951, 3.310013, 3.091309
1989829, 35959, 3.306015, 3.00209
1989837, 35967, 3.381393, 3.08548
1989846, 35976, 3.288605, 3.163773
1989854, 35984, 3.342926, 3.054428
1989862, 35992, 3.348969, 3.109451
1989871, 36001, 3.270569, 2.951523
1989879, 36009, 3.280411, 3.120773
1989887, 36017, 3.369019, 3.009109
1989896, 36026, 3.340851, 3.083405
1989904, 36034, 3.38121, 3.07692
1989912, 36042, 3.395554, 3.07309
1989921, 36051, 3.354172, 2.964523
1989929, 36059, 3.343399, 2.95578
1989937, 36067, 3.365723, 3.01944
1989945, 36075, 3.35054, 3.014526
1989954, 36084, 3.357361, 3.038834
1989962, 36092, 3.404953, 3.048416
1989970, 36100, 3.381989, 3.150406
1989979, 36109, 3.324341, 3.109909
1989987, 36117, 3.294174, 3.120926
1989995, 36125, 3.212372, 3.047852
1990004, 36134, 3.383087, 3.030563
1990012, 36142, 3.230942, 3.078354
1990020, 36150, 3.287521, 3.144577
1990029, 36159, 3.326691, 3.151718
1990037, 36167, 3.337799, 3.120575
1990045, 36175, 3.263763, 2.996429
1990054, 36184, 3.277634, 3.041275
1990062, 36192, 3.264557, 3.018188
1990070, 36200, 3.266891, 3.072784
1990079, 36209, 3.266861, 3.063248
1990087, 36217, 3.127792, 3.050888
1990095, 36225, 3.20105, 3.022903
1990104, 36234, 3.259674, 3.089645
1990112, 36242, 3.214691, 3.138351
1990120, 36250, 3.153259, 3.088348
1990129, 36259, 3.183136, 3.079803
1990137, 36267, 3.248047, 3.055466
1990145, 36275, 3.044144, 3.063919
1990154, 36284, 3.142868, 2.964935
1990162, 36292, 3.099487, 2.995361
1990170, 36300, 3.091568, 3.00856
1990179, 36309, 3.132355, 3.085632
1990187, 36317, 3.098877, 3.0121
1990195, 36325, 3.17807, 3.081223
1990204, 36334, 3.178375, 3.028503
1990212, 36342, 3.132507, 2.972778
1990220, 36350, 3.124054, 2.97525
1990229, 36359, 3.065781, 2.977997
1990237, 36367, 3.135742, 3.02803
1990245, 36375, 3.157654, 2.96814
1990254, 36384, 3.054947, 3.011765
1990262, 36392, 3.073074, 3.025681
1990270, 36400, 3.108749, 2.937912
1990279, 36409, 3.146103, 3.027618
1990287, 36417, 3.183228, 3.081009
1990295, 36425, 3.188568, 3.000366
1990304, 36434, 3.183105, 3.040634
1990312, 36442, 3.18396, 3.025711
1990320, 36450, 3.290497, 3.04628
1990329, 36459, 3.170258, 3.03334
1990337, 36467, 3.12558, 2.997101
1990345, 36475, 3.105499, 2.942932
1990354, 36484, 3.1772, 3.04158
1990362, 36492, 3.111481, 3.07196
1990370, 36500, 3.197495, 2.964188
1990379, 36509, 3.183914, 3.036423
1990387, 36517, 3.108444, 3.107849
1990395, 36525, 3.260529, 3.105591
1990404, 36534, 3.247925, 3.047974
1990412, 36542, 3.249329, 2.997177
1990420, 36550, 3.248474, 3.099319
1990429, 36559, 3.249451, 3.069702
1990437, 36567, 3.278748, 3.023514
1990445, 36575, 3.280289, 3.094345
1990454, 36584, 3.252914, 3.023117
1990462, 36592, 3.180191, 2.991516
1990470, 36600, 3.277084, 3.040359
1990479, 36609, 3.155594, 3.109085
1990487, 36617, 3.157196, 3.152115
1990495, 36625, 3.247116, 3.120026
1990504, 36634, 3.201935, 3.108475
1990512, 36642, 3.210419, 3.010178
1990520, 36650, 3.216156, 3.042465
1990529, 36659, 3.27092, 3.051453
1990537, 36667, 3.289886, 3.05452
1990545, 36675, 3.266129, 3.067108
1990554, 36684, 3.251114, 3.083008
1990562, 36692, 3.268509, 3.073105
1990570, 36700, 3.286057, 3.067764
1990579, 36709, 3.284393, 3.122314
1990587, 36717, 3.285431, 3.130142
1990595, 36725, 3.395004, 3.173508
1990604, 36734, 3.340057, 3.135437
1990612, 36742, 3.256668, 3.174484
1990620, 36750, 3.360748, 3.188644
1990629, 36759, 3.401184, 3.176392
1990637, 36767, 3.39357, 3.211548
1990645, 36775, 3.386292, 3.160126
1990654, 36784, 3.393692, 3.180237
1990662, 36792, 3.40126, 3.227234
1990670, 36800, 3.411819, 3.213684
1990679, 36809, 3.42276, 3.182602
1990687, 36817, 3.425415, 3.167435
1990695, 36825, 3.423157, 3.189285
1990704, 36834, 3.425552, 3.206573
1990712, 36842, 3.427872, 3.248001
1990720, 36850, 3.43425, 3.235703
1990729, 36859, 3.427429, 3.229828
1990737, 36867, 3.512115, 3.22467
1990745, 36875, 3.37207, 3.262009
1990754, 36884, 3.406998, 3.30722
1990762, 36892, 3.431213, 3.195343
1990770, 36900, 3.435104, 3.304428
1990779, 36909, 3.438736, 3.249466
1990787, 36917, 3.470963, 3.331406
1990795, 36925, 3.456223, 3.27121
1990804, 36934, 3.504349, 3.29689
1990812, 36942, 3.494476, 3.266617
1990820, 36950, 3.472809, 3.306549
1990829, 36959, 3.443405, 3.274948
1990837, 36967, 3.444839, 3.303009
1990845, 36975, 3.530441, 3.249924
1990854, 36984, 3.461136, 3.294891
1990862, 36992, 3.514389, 3.281876
1990870, 37000, 3.562698, 3.294159
1990879, 37009, 3.594635, 3.286636
1990887, 37017, 3.543594, 3.279282
1990895, 37025, 3.439194, 3.285767
1990904, 37034, 3.482773, 3.29245
1990912, 37042, 3.452438, 3.280228
1990920, 37050, 3.444946, 3.279739
1990929, 37059, 3.437653, 3.330627
1990937, 37067, 3.436584, 3.362061
1990945, 37075, 3.43718, 3.380051
1990954, 37084, 3.444611, 3.361221
1990962, 37092, 3.452057, 3.342987
1990970, 37100, 3.465103, 3.324844
1990979, 37109, 3.532425, 3.342957
1990987, 37117, 3.598312, 3.324783
1990995, 37125, 3.525681, 3.327988
1991004, 37134, 3.612534, 3.293869
1991012, 37142, 3.626785, 3.392242
1991020, 37150, 3.597427, 3.410416
1991029, 37159, 3.620255, 3.375214
1991037, 37167, 3.60759, 3.430634
1991045, 37175, 3.683334, 3.529205
1991054, 37184, 3.584824, 3.455811
1991062, 37192, 3.703506, 3.478195
1991070, 37200, 3.646103, 3.462463
1991079, 37209, 3.642441, 3.501755
1991087, 37217, 3.635696, 3.51535
1991095, 37225, 3.614639, 3.501465
1991104, 37234, 3.579117, 3.471298
1991112, 37242, 3.616043, 3.371567
1991120, 37250, 3.563507, 3.398865
1991129, 37259, 3.604523, 3.408371
1991137, 37267, 3.598053, 3.399872
1991145, 37275, 3.591614, 3.408401
1991154, 37284, 3.589706, 3.407303
1991162, 37292, 3.587952, 3.412415
1991170, 37300, 3.584808, 3.409393
1991179, 37309, 3.581573, 3.408096
1991187, 37317, 3.584976, 3.407089
1991195, 37325, 3.581848, 3.406509
1991204, 37334, 3.577652, 3.406876
1991212, 37342, 3.573334, 3.406052
1991220, 37350, 3.578003, 3.406631
1991229, 37359, 3.573807, 3.407501
1991237, 37367, 3.571823, 3.406296
1991245, 37375, 3.570053, 3.436172
1991254, 37384, 3.569901, 3.391632
1991262, 37392, 3.62529, 3.388779
1991270, 37400, 3.624908, 3.390076
1991279, 37409, 3.620224, 3.414673
1991287, 37417, 3.616959, 3.434372
1991295, 37425, 3.56131, 3.400131
1991304, 37434, 3.641342, 3.416718
1991312, 37442, 3.592117, 3.410629
1991320, 37450, 3.584824, 3.416397
1991329, 37459, 3.609863, 3.411041
1991337, 37467, 3.626572, 3.414047
1991345, 37475, 3.62059, 3.415512
1991354, 37484, 3.633514, 3.416962
1991362, 37492, 3.629898, 3.420151
1991370, 37500, 3.631943, 3.416992
1991379, 37509, 3.634354, 3.421509
1991387, 37517, 3.642441, 3.508759
1991395, 37525, 3.650696, 3.567383
1991404, 37534, 3.642197, 3.597092
1991412, 37542, 3.63353, 3.598053
1991420, 37550, 3.641815, 3.589081
1991429, 37559, 3.635376, 3.587845
1991437, 37567, 3.634018, 3.58609
1991445, 37575, 3.635208, 3.56813
1991454, 37584, 3.642288, 3.589462
1991462, 37592, 3.757919, 3.530228
1991470, 37600, 3.779922, 3.560913
1991478, 37608, 3.657593, 3.628723
1991487, 37617, 3.788864, 3.671738
1991495, 37625, 3.721619, 3.66333
1991503, 37633, 3.76683, 3.652206
1991512, 37642, 3.813034, 3.558517
1991520, 37650, 3.799713, 3.591919
1991528, 37658, 3.806992, 3.625992
1991537, 37667, 3.817764, 3.604874
1991545, 37675, 3.813339, 3.583908
1991553, 37683, 3.820541, 3.604279
1991562, 37692, 3.828384, 3.624359
1991570, 37700, 3.838058, 3.626709
1991578, 37708, 3.848236, 3.629135
1991587, 37717, 3.844543, 3.628113
1991595, 37725, 3.847885, 3.629852
1991603, 37733, 3.882553, 3.691483
1991612, 37742, 3.93161, 3.696228
1991620, 37750, 3.947617, 3.72348
1991628, 37758, 3.970215, 3.708603
1991637, 37767, 3.91925, 3.691849
1991645, 37775, 3.920654, 3.759094
1991653, 37783, 3.893585, 3.686996
1991662, 37792, 4.027893, 3.703934
1991670, 37800, 4.030884, 3.678665
1991678, 37808, 4.029541, 3.680588
1991687, 37817, 3.991669, 3.715088
1991695, 37825, 4.022491, 3.625504
1991703, 37833, 3.898987, 3.624969
1991712, 37842, 3.984207, 3.531845
1991720, 37850, 3.952759, 3.576294
1991728, 37858, 3.934677, 3.56749
1991737, 37867, 3.913925, 3.593262
1991745, 37875, 3.930099, 3.61763
1991753, 37883, 3.933029, 3.639709
1991762, 37892, 3.940002, 3.608292
1991770, 37900, 3.938736, 3.60936
1991778, 37908, 3.937027, 3.608276
1991787, 37917, 3.93576, 3.577637
1991795, 37925, 3.934021, 3.593338
1991803, 37933, 3.932632, 3.602463
1991812, 37942, 3.933655, 3.643036
1991820, 37950, 3.93277, 3.51326
1991828, 37958, 3.933807, 3.58075
1991837, 37967, 3.932602, 3.554306
1991845, 37975, 3.928314, 3.563828
1991853, 37983, 3.929047, 3.583237
1991862, 37992, 3.933151, 3.617569
1991870, 38000, 3.933411, 3.675888
1991878, 38008, 3.93602, 3.564728
1991887, 38017, 3.930481, 3.588745
1991895, 38025, 3.92952, 3.588089
1991903, 38033, 3.928589, 3.577408
1991912, 38042, 3.940475, 3.587753
1991920, 38050, 3.948242, 3.577332
1991928, 38058, 3.94809, 3.566345
1991937, 38067, 3.940033, 3.576935
1991945, 38075, 3.952148, 3.572006
1991953, 38083, 3.939041, 3.569092
1991962, 38092, 3.938278, 3.571259
1991970, 38100, 3.894318, 3.598984
1991978, 38108, 3.956741, 3.619781
1991987, 38117, 3.926926, 3.711838
1991995, 38125, 3.972733, 3.557983
1992003, 38133, 3.917664, 3.571503
1992012, 38142, 3.940994, 3.685547
1992020, 38150, 3.90152, 3.573776
1992028, 38158, 3.975845, 3.661575
1992037, 38167, 4.026443, 3.502411
1992045, 38175, 3.994232, 3.499542
1992053, 38183, 4.042023, 3.471924
1992062, 38192, 3.978485, 3.489975
1992070, 38200, 3.975677, 3.527588
1992078, 38208, 3.941422, 3.614929
1992087, 38217, 3.563751, 3.550308
1992095, 38225, 3.996414, 3.580688
1992103, 38233, 3.820862, 3.611145
1992112, 38242, 3.908783, 3.597015
1992120, 38250, 3.943787, 3.612396
1992128, 38258, 3.911118, 3.596924
1992137, 38267, 3.944885, 3.612366
1992145, 38275, 3.978653, 3.595627
1992153, 38283, 3.99765, 3.609421
1992162, 38292, 4.01709, 3.729095
1992170, 38300, 3.998779, 3.724945
1992178, 38308, 3.988327, 3.721741
1992187, 38317, 3.882675, 3.722351
1992195, 38325, 4.015305, 3.731094
1992203, 38333, 4.098221, 3.837128
1992212, 38342, 4.128159, 3.83725
1992220, 38350, 4.099091, 3.742462
1992228, 38358, 4.120148, 3.818863
1992237, 38367, 4.059357, 3.8927
1992245, 38375, 4.123505, 3.705963
1992253, 38383, 4.151962, 3.797989
1992262, 38392, 4.179611, 3.829742
1992270, 38400, 4.211029, 3.837036
1992278, 38408, 4.138931, 3.897385
1992287, 38417, 4.146484, 3.865005
1992295, 38425, 4.13382, 3.882553
1992303, 38433, 4.123901, 3.859787
1992312, 38442, 4.126419, 3.864944
1992320, 38450, 4.130081, 3.893906
1992328, 38458, 4.126022, 3.912918
1992337, 38467, 4.138519, 3.934692
1992345, 38475, 4.143082, 3.898666
1992353, 38483, 4.147766, 3.942123
1992362, 38492, 4.144623, 3.949936
1992370, 38500, 4.14476, 3.940933
1992378, 38508, 4.277863, 3.926926
1992387, 38517, 4.092987, 3.940338
1992395, 38525, 4.116852, 3.906082
1992403, 38533, 4.110001, 4.01088
1992412, 38542, 4.104401, 3.892426
1992420, 38550, 4.167984, 3.863327
1992428, 38558, 4.196198, 3.954269
1992437, 38567, 4.15657, 3.906143
1992445, 38575, 4.139282, 3.960068
1992453, 38583, 4.157623, 3.958618
1992462, 38592, 4.24913, 3.95578
1992470, 38600, 4.073944, 3.961838
1992478, 38608, 4.10936, 3.938629
1992487, 38617, 4.056229, 3.837234
1992495, 38625, 4.015274, 3.479004
1992503, 38633, 3.547668, 3.008331
1992512, 38642, 2.816299, 2.744003
1992520, 38650, 2.532341, 2.898544
1992528, 38658, 2.248383, 2.700197
1992537, 38667, 2.368483, 2.5018501
1992545, 38675, 2.488583, 2.303503
1992553, 38683, 2.608683, 2.105156
1992562, 38692, 2.7287831, 1.9068091
1992570, 38700, 2.8488832, 1.708462
1992578, 38708, 2.9689832, 1.5101151
1992587, 38717, 3.089083, 1.311768
1992595, 38725, 3.209183, 3.087311
1992603, 38733, 3.326019, 2.582504
1992612, 38742, 3.602081, 3.085052
1992620, 38750, 4.017349, 4.055801
1992628, 38758, 4.035492, 3.629135
1992637, 38767, 3.909531, 3.426147
1992645, 38775, 4.074936, 3.824127
1992653, 38783, 4.318314, 3.807281
1992662, 38792, 4.234955, 3.680054
1992670, 38800, 4.155457, 3.701675
1992678, 38808, 4.306244, 3.534851
1992687, 38817, 4.303589, 3.719528
1992695, 38825, 4.329834, 3.816666
1992703, 38833, 4.519684, 3.955566
1992712, 38842, 4.378799, 4.119324
1992720, 38850, 4.298508, 3.925873
1992728, 38858, 4.350876, 3.950974
1992737, 38867, 4.420303, 4.061966
1992745, 38875, 4.352142, 4.002014
1992753, 38883, 4.224884, 4.04834
1992762, 38892, 4.278854, 3.934982
1992770, 38900, 4.15863, 3.965866
1992778, 38908, 4.37381, 4.065872
1992787, 38917, 4.186234, 4.032684
1992795, 38925, 4.171967, 3.926453
1992803, 38933, 4.175873, 4.058273
1992812, 38942, 4.308014, 3.953842
1992820, 38950, 4.193512, 4.005722
1992828, 38958, 4.307709, 4.026871
1992837, 38967, 4.332352, 4.024277
1992845, 38975, 4.302917, 3.922943
1992853, 38983, 4.268646, 4.053238
1992862, 38992, 4.115448, 4.108276
1992870, 39000, 4.354492, 4.121475
1992878, 39008, 3.832901, 3.987228
1992887, 39017, 4.252563, 3.975296
1992895, 39025, 4.22966, 4.036697
1992903, 39033, 4.40361, 4.101456
1992912, 39042, 4.374573, 4.016144
1992920, 39050, 4.345947, 4.167633
1992928, 39058, 4.342743, 4.086349
1992937, 39067, 4.338806, 4.055054
1992945, 39075, 4.278198, 4.048508
1992953, 39083, 4.338608, 4.105194
1992962, 39092, 4.279083, 4.19072
1992970, 39100, 4.31337, 4.106491
1992978, 39108, 4.316833, 4.113129
1992987, 39117, 4.320618, 4.086319
1992995, 39125, 4.319962, 4.068207
1993003, 39133, 4.319565, 4.083221
1993011, 39141, 4.313065, 4.09491
1993020, 39150, 4.161911, 4.125534
1993028, 39158, 4.332581, 4.099716
1993036, 39166, 4.365982, 4.078369
1993045, 39175, 4.452454, 4.10556
1993053, 39183, 4.36853, 3.590637
1993061, 39191, 3.728302, 3.978394
1993070, 39200, 3.98732, 3.424683
1993078, 39208, 3.979889, 2.806931
1993086, 39216, 3.892151, 3.006851
1993095, 39225, 3.77536, 2.700668
1993103, 39233, 3.6904526, 3.223694
1993111, 39241, 3.6055448, 1.96907
1993120, 39250, 3.5206375, 3.46051
1993128, 39258, 3.43573, 2.2544785
1993136, 39266, 3.3508224, 1.048447
1993145, 39275, 3.265915, 3.296936
1993153, 39283, 3.789474, 2.960938
1993161, 39291, 3.881378, 3.593994
1993170, 39300, 3.9841, 3.624435
1993178, 39308, 4.088547, 2.94371
1993186, 39316, 4.050873, 3.13121
1993195, 39325, 4.253662, 3.84082
1993203, 39333, 4.192627, 3.30806
1993211, 39341, 4.530151, 3.455429
1993220, 39350, 4.578537, 3.253601
1993228, 39358, 4.644897, 4.019516
1993236, 39366, 4.421722, 4.022888
1993245, 39375, 3.449768, 3.654709
1993253, 39383, 4.333298, 3.940338
1993261, 39391, 4.414505, 3.970139
1993270, 39400, 4.427673, 3.961899
1993278, 39408, 4.355057, 4.092407
1993286, 39416, 4.458344, 3.952286
1993295, 39425, 4.376587, 4.125275
1993303, 39433, 4.426468, 3.985077
1993311, 39441, 4.42392, 4.042374
1993320, 39450, 4.425049, 4.091476
1993328, 39458, 4.390671, 4.100845
1993336, 39466, 4.363922, 4.143707
1993345, 39475, 4.251465, 3.957718
1993353, 39483, 4.451736, 4.023178
1993361, 39491, 4.371597, 4.096329
1993370, 39500, 4.39241, 3.812927
1993378, 39508, 4.367249, 3.643265
1993386, 39516, 4.37265, 3.280624
1993395, 39525, 4.347275, 3.968277
1993403, 39533, 4.314774, 3.93161
1993411, 39541, 4.056931, 4.022644
1993420, 39550, 3.814377, 3.079727
1993428, 39558, 3.594254, 3.016632
1993436, 39566, 3.28685, 2.975815
1993445, 39575, 2.8419456, 3.052124
1993453, 39583, 2.3970416, 3.071915
1993461, 39591, 1.9521372, 3.061325
1993470, 39600, 1.507233, 3.004913
1993478, 39608, 2.886398, 3.075012
1993486, 39616, 3.360657, 3.320602
1993495, 39625, 3.751862, 4.04718
1993503, 39633, 3.3983, 3.899078
1993511, 39641, 3.864929, 4.01767
1993520, 39650, 3.694824, 3.779343
1993528, 39658, 4.155518, 3.835999
1993536, 39666, 4.233887, 3.933014
1993545, 39675, 4.021957, 3.980362
1993553, 39683, 4.362213, 4.154648
1993561, 39691, 4.169922, 4.137589
1993570, 39700, 4.174957, 4.05484
1993578, 39708, 4.366287, 4.04393
1993586, 39716, 4.220993, 4.232635
1993595, 39725, 4.532364, 4.189407
1993603, 39733, 4.362228, 4.210449
1993611, 39741, 4.252304, 4.232376
1993620, 39750, 4.241013, 4.201294
1993628, 39758, 4.279678, 4.097809
1993636, 39766, 4.324692, 4.031113
1993645, 39775, 4.346451, 4.072113
1993653, 39783, 4.229202, 4.180725
1993661, 39791, 4.381317, 4.212326
1993670, 39800, 4.350418, 4.134308
1993678, 39808, 4.378387, 4.100098
1993686, 39816, 4.353973, 4.179916
1993695, 39825, 4.38324, 4.096329
1993703, 39833, 4.38681, 4.203506
1993711, 39841, 4.384613, 4.114883
1993720, 39850, 4.386475, 4.171844
1993728, 39858, 4.384674, 4.110062
1993736, 39866, 4.395508, 4.135468
1993745, 39875, 4.237473, 4.202438
1993753, 39883, 4.386978, 4.143448
1993761, 39891, 4.386444, 4.177368
1993770, 39900, 4.407455, 4.233414
1993778, 39908, 4.411041, 4.116196
1993786, 39916, 4.393921, 3.941772
1993795, 39925, 4.438354, 3.939835
1993803, 39933, 4.55098, 3.878891
1993811, 39941, 4.557449, 3.971466
1993820, 39950, 4.531052, 4.066284
1993828, 39958, 4.5177, 4.08223
1993836, 39966, 4.539993, 3.529617
1993845, 39975, 4.356293, 3.735779
1993853, 39983, 4.470551, 3.309875
1993861, 39991, 4.397934, 3.194946
1993870, 40000, 4.508652, 3.077545
1993878, 40008, 2.888367, 3.03685
1993886, 40016, 2.968903, 3.694611
1993895, 40025, 3.369522, 3.290665
1993903, 40033, 4.270126, 3.567276
1993911, 40041, 3.704178, 3.735748
1993920, 40050, 4.182556, 2.853073
1993928, 40058, 3.138474, 2.786469
1993936, 40066, 3.09082, 2.758026
1993945, 40075, 2.401108, 2.558243
1993953, 40083, 2.873718, 3.090439
1993961, 40091, 2.617874, 2.745651
1993970, 40100, 3.364517, 2.797668
1993978, 40108, 3.520859, 3.152939
1993986, 40116, 3.117279, 3.258774
1993995, 40125, 4.297867, 3.303162
1994003, 40133, 3.862122, 3.096573
1994011, 40141, 4.337341, 3.391632
1994020, 40150, 4.077087, 3.477997
